from,to,expandToAllLocales
/tools/knowledge-base/epoc-getting-started/what-are-the-safety-precautions-for-epoc,/pages/epoc-flex,TRUE
/tools/knowledge-base/insight-support/where-can-i-find-the-quick-start-guide-for-insight,/pages/brain-computer-interfaces-emotiv-insight,TRUE
/tools/knowledge-base/xtrodes-cleaning-and-servicing/can-i-use-the-x-trodes-system-while-charging,/collections/x-trodes,TRUE
/tools/knowledge-base/mn8-troubleshooting/how-to-connect-mn8-headset-on-macbook-m1-m2,/collections/accessories,TRUE
/tools/knowledge-base/subscription/my-paid-pro-licenses-have-expired-and-now-i-can’t-access-my-recordings-what-should-i-do,/collections/software,TRUE
/tools/knowledge-base/refunds-returns-and-replacements/what-is-emotiv’s-refund-policy,/,TRUE
/blogs/inside-emotiv,/blogs/news,TRUE
/tools/knowledge-base/xtrodes/how-long-do-x-trodes-electrodes-last,/collections/x-trodes,TRUE
/tools/knowledge-base/technical-research-information/how-did-emotiv-build-your-detection-suites,/pages/raw-eeg,TRUE
/tools/knowledge-base/technical-research-information/why-does-emotiv-epoc-stop-at-43-hz-in-range-is-there-a-way-to-expand-this-somehow,/pages/raw-eeg,TRUE
/tools/knowledge-base/emotiv-headsets/do-emotiv-headsets-themselves-offer-protection-against-emf,/collections/accessories,TRUE
/knowledge-base/does-x-trodes-really-measure-signals-from-my-brain/,/collections/x-trodes,TRUE
/tools/knowledge-base/shipping-taxes-and-delivery/what-if-my-order-is-shipped-to-the-wrong-andor-invalid-address,/policies/shipping-policy,TRUE
/tools/knowledge-base/category/mn8-support,/collections/accessories,TRUE
/blog/achieving-superhuman-capacity-through-technological-innovation/,/blogs/news/achieving-superhuman-capacity-through-technological-innovation,TRUE
/blog/bci-projects-emotiv-community/,/blogs/news/bci-projects-emotiv-community,TRUE
/tools/knowledge-base/category/emotivbci-technical-information,/pages/emotiv-insight-for-bci,TRUE
/tools/knowledge-base/xtrodes/how-many-types-of-smart-skin-electrodes-exist,/collections/x-trodes,TRUE
/tools/knowledge-base/insight-support/where-can-i-find-the-user-manual-for-insight,/pages/brain-computer-interfaces-emotiv-insight,TRUE
/tools/knowledge-base/faq/what-is-included-in-the-headset-package,/knowledge-base/is-software-included-when-you-purchase-emotiv-eeg-headset,TRUE
/tools/knowledge-base/faq/can-i-use-the-headsets-while-charging,/collections/accessories,TRUE
/tools/knowledge-base/general-information/does-eeg-quality-eq-degrade-over-time-during-extended-recordings-and-how-can-it-be-maintained,/knowledge-base/eeg-quality-over-time-maintenance,TRUE
/tools/knowledge-base/xtrodes/do-the-x-trodes-electrodes-come-in-different-sizes,/collections/x-trodes,TRUE
/tools/knowledge-base/xtrodes/can-signals-be-obtained-from-people-of-varying-body-weights,/collections/x-trodes,TRUE
/tools/knowledge-base/xtrodes/what-is-the-size-and-weight-of-x-trodes-equipment,/collections/x-trodes,TRUE
/tools/knowledge-base/xtrodes/what-type-of-battery-is-used-in-the-x-trodes-recording-system,/collections/x-trodes,TRUE
/tools/knowledge-base/epoc-flex/difference-between-flex-saline-sensors-and-flex-gel-sensors,/pages/epoc-flex,TRUE
/tools/knowledge-base/emotivpro/understanding-sensor-values-in-exported-csv-data,/collections/software,TRUE
/blog/fmcg-packaging-a-b-testing-using-vr-and-emotiv-mobile-eeg-headsets/,/pages/neuromarketing,TRUE
/tools/knowledge-base/brainviz/is-it-possible-to-customize-frequency-bands-in-the-3d-brain-visualizer-application,/collections/software,TRUE
/tools/knowledge-base/shipping-taxes-and-delivery/how-to-get-shipping-cost-estimation,/policies/shipping-policy,TRUE
/tools/knowledge-base/xtrodes/are-the-electrodes-suitable-for-all-skin-types,/collections/x-trodes,TRUE
/tools/knowledge-base/xtrodes/which-kinds-of-signals-can-i-measure-with-x-trodes-electrodes,/collections/x-trodes,TRUE
/tools/knowledge-base/faq/what-are-the-detections-based-on-how-were-the-algorithms-created,/knowledge-base/emotiv-detections-and-algorithms,TRUE
/tools/knowledge-base/epoc-getting-started/how-does-epoc-compare-to-clinical-eeg-system,/pages/epoc-flex,TRUE
/tools/knowledge-base/xtrodes-cleaning-and-servicing/can-i-take-a-shower-with-the-x-trodes-electrodes-on-me,/collections/x-trodes,TRUE
/tools/knowledge-base/category/brainviz,/collections/software,TRUE
/tools/knowledge-base/epoc-flex-support/how-to-select-the-flex-cap-size,/pages/epoc-flex,TRUE
/tools/knowledge-base/insight-support/what-does-insight-sensor-pack-include,/pages/brain-computer-interfaces-emotiv-insight,TRUE
/tools/knowledge-base/shipping-taxes-and-delivery/understanding-tax-exemption-for-emotiv-orders,/policies/shipping-policy,TRUE
/tools/knowledge-base/epoc-getting-started/where-can-i-find-the-quick-start-guide-for-epoc,/pages/epoc-flex,TRUE
/tools/knowledge-base/emotiv-headsets/can-i-measure-event-related-potential-erp-components-such-as-p300-with-emotiv-headsets,/pages/raw-eeg,TRUE
/blogs/news/the-essential-guide-to-eeg-electrode-caps-for-sale,/blogs/news/eeg-machine-for-sale,TRUE
/blog/renault-kadjar-presents-team-will-power-2/,/blogs/news,TRUE
/independent-studies/brain-computer-interface-based-on-generation-of-visual-images/,/blogs/independent-research,TRUE
/tools/knowledge-base/category/headsets,/collections/accessories,TRUE
/forum/messages/forum16/topic579/message3363/,/,TRUE
/tools/knowledge-base/licenses/what-are-the-terms-of-the-emotiv-end-user-license-agreement,/policies/shipping-policy,TRUE
/tools/knowledge-base/faq/measure-when-the-frequency-ratio-of-alpha-to-beta,/pages/raw-eeg,TRUE
/tools/knowledge-base/insight-troubleshooting/how-to-get-good-contact-quality-with-insight,/pages/brain-computer-interfaces-emotiv-insight,TRUE
/tools/knowledge-base/xtrodes/can-i-use-the-x-trodes-electrodes-more-than-once,/collections/x-trodes,TRUE
/videos/adaptive-assistance-for-improved-well-being-and-productivity-at-work/,/blogs/video,TRUE
/tools/knowledge-base/category/general-information,/,TRUE
/how-to/data-insights/how-to-choose-the-right-emotiv-eeg-headset-for-your-research/,/blogs/news/tagged/eeg,TRUE
/tools/knowledge-base/epoc-getting-started/how-do-you-measure-emotions-in-the-first-place-to-compare-the-outputs-and-come-up-with-a-number,/pages/raw-eeg,TRUE
/forum/messages/forum4/topic114/message392/,/,TRUE
/tools/knowledge-base/category/cortex-sdk-api,/collections/software,TRUE
/tools/knowledge-base/general-information/can-the-emotiv-devices-be-used-during-physical-activity,/collections/accessories,TRUE
/tools/knowledge-base/general-issues/why-am-i-seeing-dropouts-while-using-emotiv-usb-receiver-with-the-emotiv-headsets,/collections/accessories,TRUE
/tools/knowledge-base/category/technical-research-information,/pages/raw-eeg,TRUE
/tools/knowledge-base/technical-information/why-do-users-connect-the-emotiv-epoc-x-via-the-usb-receiver-or-bluetooth,/pages/epoc-flex,TRUE
/blogs/career/senior-cloud-software-engineer-hanoi-vietnam,/blogs/careers,TRUE
/tools/knowledge-base/category/mn8-troubleshooting,/collections/accessories,TRUE
/tools/knowledge-base/xtrodes/xtrodes-user-manual-and-tutorial-videos,/collections/x-trodes,TRUE
/tools/knowledge-base/shipping-taxes-and-delivery/can-i-cancel-my-order-after-it-has-been-placed-and-paid,/policies/shipping-policy,TRUE
/tools/knowledge-base/emotivpro/how-to-submit-feedback-via-emotivpro-for-issue-investigation,/collections/software,TRUE
/tools/knowledge-base/research-information/can-als-patients-or-individuals-with-severe-disabilities-benefit-from-emotiv-technology,/pages/brain-computer-interfaces-emotiv-insight,TRUE
/tools/knowledge-base/faq/how-are-eeg-headsets-used-for-research,/blogs/news/tagged/eeg,TRUE
/tools/knowledge-base/xtrodes-cleaning-and-servicing/is-it-safe-to-use-x-trodes-products,/collections/x-trodes,TRUE
/tools/knowledge-base/subscription/what-happens-if-i-upgrade-or-downgrade-my-subscription,/collections/software,TRUE
/products/epoc-x,/epoc-x,TRUE
/products/emotiv-brainviz,/emotiv-brainviz,TRUE
/zh/blogs/glossary/:bwJitJoed,/zh/blogs/glossary,FALSE
/products/emotiv-launcher,/emotiv-launcher,TRUE
/products/emotiv-bci,/emotiv-bci,TRUE
/products/emotivpro,/emotivpro,TRUE
/product/brainviz,/emotiv-brainviz,TRUE
/forum/forum12/topic167/,https://forum.emotiv.com/,TRUE
/forum/messages/forum14/topic3665/message16825/,https://forum.emotiv.com/,TRUE
/forum/forum12/topic1288/,https://forum.emotiv.com/,TRUE
/forum/messages/forum14/topic1349/message7946/,https://forum.emotiv.com/,TRUE
/forum/messages/forum14/topic1519/message8872/,https://forum.emotiv.com/,TRUE
/forum/messages/forum4/topic484/message2659/,https://forum.emotiv.com/,TRUE
/forum/*,https://forum.emotiv.com/,TRUE
/playground/mn8-new,/mn8,TRUE
/products/x-trodes,/x-trodes,TRUE
/knowle,/knowledge-base,TRUE
/tools/knowledge-base/performance-metrics/performance-metrics,/knowledge-base/performance-metrics,TRUE
/tools/knowledge-base/faq/what-are-the-performance-metrics-detection-suite,/pages/performance-metrics,TRUE
/emotiv-pro/,/emotivpro,TRUE
/product/emotiv-bci/,/emotiv-bci,TRUE
/my-account/,https://account.emotiv.com/my-account/,TRUE
/pages/bci,/brain-computer-interface,TRUE
/insight/,/insight,TRUE
/insight,/insight,TRUE
/collections/software,https://shop.emotiv.com/software,TRUE
/collections/accessories,https://shop.emotiv.com/accessories,TRUE
/collections/applications,https://shop.emotiv.com/software,TRUE
/collections/x-trodes,/x-trodes,TRUE
/collections/da-all-products,/collections/mobile-eeg-headsets,TRUE
/collections/insight-accessories,https://shop.emotiv.com/accessories,TRUE
/collections/flex-accessories,https://shop.emotiv.com/accessories,TRUE
/collections/epoc-accessories,https://shop.emotiv.com/accessories,TRUE
/collections/emotivpro-3-0,https://www.emotiv.com/emotivpro,TRUE
/collections,/collections/mobile-eeg-headsets,TRUE
/launcher,/emotiv-launcher,TRUE
/pages/download-emotiv-launcher,/emotiv-launcher,TRUE
/download-emotiv-launcher,/emotiv-launcher,TRUE
/products/mn8,/mn8,TRUE
/tools/knowledge-base/emotiv-during-physical-activity,/knowledge-base/can-the-emotiv-devices-be-used-during-physical-activity,TRUE
/tools/knowledge-base/is-software-included-when-you-purchase-the-emotiv-eeg-headset,/knowledge-base/is-software-included-when-you-purchase-emotiv-eeg-headset,TRUE
/tools/knowledge-base/emotiv-headsets/can-i-wear-epoc-or-insight-with-vr-headsets,/knowledge-base/can-emotiv-products-be-worn-with-vr-ar,TRUE
/tools/knowledge-base/epoc-flex/tips-to-achieve-good-signal-quality-with-long-and-thick-hair-and-epoc-x-or-flex-saline,/knowledge-base/signal-quality-thick-hair-epocx-flex,TRUE
/tools/knowledge-base/,/knowledge-base,TRUE
/tools/knowledge-base/epoc-trouble-shooting/how-to-get-good-contact-quality-with-epoc-2,/knowledge-base/ensure-good-electrode-contact,TRUE
/cn,/zh,FALSE
/in,/hi,FALSE
/jp,/ja,FALSE
/vn,/vi,FALSE
/blog/enjoythescience-inside-brain-depeche-mode-fan/,/blogs/news/enjoythescience-inside-brain-depeche-mode-fan,TRUE
/collections/all,/epoc-x,TRUE
/products/insight,/insight,TRUE
/blog/mind-controlled-robots-factories-future/,/blogs/news/mind-controlled-robots-factories-future,TRUE
/blog/neuroscience-can-help-explain-football-fans-behaviour/,/blogs/news/neuroscience-can-help-explain-football-fans-behaviour,TRUE
/tools/knowledge-base/faq/what-is-an-eeg-headset,/blogs/glossary/eeg-headset,TRUE
/blogs/how-to/tagged/flex.atom,/blogs/how-to,TRUE
/blogs/how-to/tagged/insight.atom,/blogs/how-to,TRUE
/blogs/independent-studies/evaluation_of_ssvep_as_passive_feedback_for_improving_the_performance_of_brain-machine_interfaces,/blogs/independent-research/evaluation-of-ssvep-as-passive-feedback-for-improving-the-performance-of-brain-machine-interfaces,TRUE
/blog,/blogs/news,TRUE
/blog/ai-and-emotional-analytics/,/blogs/news,TRUE
/blogs/news/a-,/blogs/news,TRUE
/category/blog/,/blogs/news,TRUE
/category/news,/blogs/news,TRUE
/category/news/,/blogs/news,TRUE
/category/news/page/2/,/blogs/news,TRUE
/category/whitepapers/,/blogs/news,TRUE
/blog/solution-to-weird-sample-groups/,/blogs/news/:PUp1bDXI6,TRUE
/blog/10-years-emotiv-epoc-research/,/blogs/news/10-years-emotiv-epoc-research,TRUE
/blog/bci-applications-for-vr-ar/,/blogs/news/bci-applications-for-vr-ar,TRUE
/blog/brainlight,/blogs/news/brainlight,TRUE
/blog/brainlight/,/blogs/news/brainlight,TRUE
/blog/brains-vs-virus-study-updates/,/blogs/news/brains-vs-virus-study-updates,TRUE
/blog/cartography-of-the-mind-exhibition/,/blogs/news/cartography-of-the-mind-exhibition,TRUE
/blog/developers-unleash-your-creativity-on-our-dime/,/blogs/news/developers-unleash-your-creativity-on-our-dime,TRUE
/news/developers-unleash-your-creativity-on-our-dime/,/blogs/news/developers-unleash-your-creativity-on-our-dime,TRUE
/blog/engage-emotions-and-create-impact-story/,/blogs/news/engage-emotions-and-create-impact-story,TRUE
/blog/enhance-mental-agility-resilience-and-capacity/,/blogs/news/enhance-mental-agility-resilience-and-capacity,TRUE
/blog/enjoythescience-inside-brain-depeche-mode-fan,/blogs/news/enjoythescience-inside-brain-depeche-mode-fan,TRUE
/blog/holistic-workplace-to-improve-employee-wellbeing/,/blogs/news/holistic-workplace-to-improve-employee-wellbeing,TRUE
/blog/intuitive-car-finder-volkswagen-schachzug/,/blogs/news/intuitive-car-finder-volkswagen-schachzug,TRUE
/blog/main-challenges-in-eeg-research/,/blogs/news/main-challenges-in-eeg-research,TRUE
/blog/neuro-tourism-research-singapore-tourism/,/blogs/news/neuro-tourism-research-singapore-tourism,TRUE
/blog/noor-brain-opera-ellen-pearlman,/blogs/news/noor-brain-opera-ellen-pearlman,TRUE
/blog/remote-data-collection-better-neuroscience-research/,/blogs/news/remote-data-collection-better-neuroscience-research,TRUE
/blog/why-is-it-important-to-know-your-brain,/blogs/news/why-is-it-important-to-know-your-brain,TRUE
/blog/workplace-wellness-using-eeg-technology/,/blogs/news/workplace-wellness-using-eeg-technology,TRUE
/blog/year-in-review-top-neurotech-stories-of-2021/,/blogs/news/year-in-review-top-neurotech-stories-of-2021,TRUE
/news/ai-takes-aim-at-the-human-brain/,/blogs/press/ai-takes-aim-at-the-human-brain,TRUE
/news/camille/,/blogs/press/camille,TRUE
/news/co-design-this-mind-reading-headset-gives-you-the-power-of-the-force/,/blogs/press/co-design-this-mind-reading-headset-gives-you-the-power-of-the-force,TRUE
/news/davos-2020/,/blogs/press/davos-2020,TRUE
/news/emotiv-epoc-flex-saline-testimonial-from-macquarie-university/,/blogs/press/emotiv-epoc-flex-saline-testimonial-from-macquarie-university,TRUE
/news/emotiv-insight-headset-gives-you-jedi-powers/,/blogs/press/emotiv-insight-headset-gives-you-jedi-powers,TRUE
/news/emotivate-change-a-bci-hackathon-in-support-of-people-with-disabilities/,/blogs/press/emotivate-change-a-bci-hackathon-in-support-of-people-with-disabilities,TRUE
/news/evaluating-if-children-can-use-simple-brain-computer-interfaces-2/,/blogs/press/evaluating-if-children-can-use-simple-brain-computer-interfaces-2,TRUE
/news/interview-with-emotivs-cto-dr-geoffrey-mackellar-on-epoc-xs-new-features/,/blogs/press/interview-with-emotivs-cto-dr-geoffrey-mackellar-on-epoc-xs-new-features,TRUE
/news/loreal-in-partnership-with-emotiv-neurotech-leader/,/blogs/press/loreal-in-partnership-with-emotiv-neurotech-leader,TRUE
/news/nat-geo-portable-brain-scan-headsets-4-incredible-applications/,/blogs/press/nat-geo-portable-brain-scan-headsets-4-incredible-applications,TRUE
/news/nat-geo-this-is-your-brain-on-nature/,/blogs/press/nat-geo-this-is-your-brain-on-nature,TRUE
/news/neurotechnology-meets-neuroscience-education,/blogs/press/neurotechnology-meets-neuroscience-education,TRUE
/news/neurotechnology-meets-neuroscience-education/,/blogs/press/neurotechnology-meets-neuroscience-education,TRUE
/news/personalizing-workplace-learning-with-sap-and-emotiv/,/blogs/press/personalizing-workplace-learning-with-sap-and-emotiv,TRUE
/news/prioritizing-the-wellbeing-of-your-greatest-asset-your-workforce/,/blogs/press/prioritizing-the-wellbeing-of-your-greatest-asset-your-workforce,TRUE
/news/project-thinking-cap/,/blogs/press/project-thinking-cap,TRUE
/news/research-finds-huge-differences-brain-activity-amateur-professional-players/,/blogs/press/research-finds-huge-differences-brain-activity-amateur-professional-players,TRUE
/glossary/brain-research,/blogs/whitepaper/breaking-brain-research-out-of-the-lab,TRUE
/whitepapers/neuroscience-to-improve-user-experience/,/blogs/whitepaper/neuroscience-to-improve-user-experience,TRUE
/news/pro-license-updates-new-features-and-licensing-options/,/emotivpro,TRUE
/knowledge-base/how-to-tell-if-your-mac-has-bluetooth-4-0-btle/,/knowledge-base,TRUE
/tools/knowledge-base/refunds-returns-and-replacements/can-i-return-a-product-for-refund,/knowledge-base/can-i-return-a-product-for-a-refund,TRUE
/tools/knowledge-base/epoc-flex/how-to-embed-ecg-and-eog-electrodoessystems-with-epoc-flex,/knowledge-base/embed-ecg-eog-electrodes-systems-with-epoc-fle,TRUE
/tools/knowledge-base/general-information/what-data-streams-does-emotiv-provide,/knowledge-base/emotiv-data-streams,TRUE
/knowledge-base/why-are-beta-waves-split-into-low-beta-and-high-beta-in-emotivpro-while-others-are-not,/knowledge-base/emotivpro-low-vs-high-beta-waves,TRUE
/tools/knowledge-base/emotivpro-technical-information/why-are-beta-waves-split-into-low-beta-and-high-beta-in-emotivpro-while-others-are-not,/knowledge-base/emotivpro-low-vs-high-beta-waves,TRUE
/tools/knowledge-base/emotivpro-technical-information/how-to-import-edf-files-from-emotivpro-into-eeglab,/knowledge-base/how-to-import-edf-files-from-emotivpro-into-eeglab,TRUE
/tools/knowledge-base/insight/how-to-make-primer-fluid-for-insight-and-saline-solution-for-epoc-x-flex,/knowledge-base/make-insight-primer-saline,TRUE
/tools/knowledge-base/mental-commands/mental-commands,/knowledge-base/mental-commands,TRUE
/product/emotiv-sdk-advanced/,/pages/developer,TRUE
/cortex-ui/,/pages/developer,TRUE
/get-started/,/pages/setup,TRUE
/tools/knowledge-base/refunds-returns-and-replacements/can-i-cancel-my-order-after-it-has-been-placed-and-paid-2,/pages/shipping,TRUE
/independent-studies/evaluation-of-ssvep-as-passive-feedback-for-improving-the-performance-of-brain-machine-interfaces/,/blogs/independent-research/evaluation-of-ssvep-as-passive-feedback-for-improving-the-performance-of-brain-machine-interfaces,TRUE
/products/emotiv-launcher-windows,/emotiv-launcher,TRUE
/products/epoc-xA,/epoc-x,TRUE
/product/emotiv-epoc-14-channel-,/epoc-x,TRUE
/product/emotiv-epoc-14-,/epoc-x,TRUE
/product/epoc-,/epoc-x,TRUE
/about/,/pages/about,TRUE
/epoc;,/epoc-x,TRUE
/epoc-x/%29,/epoc-x,TRUE
/epocx,/epoc-x,TRUE
/emotiv-epoc-x,/epoc-x,TRUE
/product/epoc-x,/epoc-x,TRUE
"/,",/,TRUE
/tools/knowledge-base/*,/knowledge-base,TRUE
/products/emotivbci,/emotiv-bci,TRUE
/my-account/delete,http://account.emotiv.com/my-account/delete/,FALSE
/pages/emotiv-app,/emotiv-app,TRUE
/neuroscience/neuroscience,/neuroscience,TRUE
/\),/,TRUE
/product/emotiv-epoc-x-14-channel-mobile-,/epoc-x,TRUE
/careers/junior-python-,/care,FALSE
/careers/junior-python-developer-hanoi-vietnam/,/blogs/careers,TRUE
/product/emotiv-epoc-14-channel-mobile-eeg/SVMRFKNN,/epoc-x,TRUE
/l,/,TRUE
/product/emotiv-epoc-,/epoc-x,TRUE
/tag/epoc-x/,/epoc-x,TRUE
/product/emotiv-epoc-x-14-channel-mobile-eeg/,/epoc-x,TRUE
/epoc-,/epoc-x,TRUE
/epoc.php;,/epoc-x,TRUE
/product/epoc-flex-control-box/,https://shop.emotiv.com/flex-control-box-2-0/,FALSE
/b,/,TRUE
/careers/cloud-software-engineer-full-time/,/blogs/careers,TRUE
/tag/insight/,/insight,TRUE
/neuroscience-,/neuroscience,TRUE
/blogs/career.atom,/blogs/careers,TRUE
/epoc1,/epoc-x,TRUE
/products/emotiv-studio,/emotiv-studio,FALSE
/products/flex-gel,/flex-2,TRUE
/products/flex-saline,/flex-2,TRUE
/studio,/emotiv-studio,TRUE
/flex,/flex-2,TRUE
/about-,/pages/about,TRUE
